,date,content,url,hashtags,topic
871,2016-11-25 06:04:02+00:00,"Cousin: ""how many tattoos you got now?""

Me: ""how many kids you got now?""

#Thanksgivingclapback",https://twitter.com/LRecoAireon/status/802030063906471936,['Thanksgivingclapback'],thanksgiving
872,2016-11-25 06:03:39+00:00,"Aunt: it's weird you're not in a relationship
Me: it's weird you don't smile when your husband is around
#thanksgivingclapback",https://twitter.com/LRecoAireon/status/802029965709455360,['thanksgivingclapback'],thanksgiving
873,2016-11-25 06:03:28+00:00,"unt: isn't that your 3rd plate?
Me: isn't that your 3rd husband?
#thanksgivingclapback",https://twitter.com/LRecoAireon/status/802029919299473408,['thanksgivingclapback'],thanksgiving
874,2016-11-25 06:03:15+00:00,"Aunt: you really need to raise your grades
Me: you really need to raise your kids
#thanksgivingclapback",https://twitter.com/LRecoAireon/status/802029863150309376,['thanksgivingclapback'],thanksgiving
875,2016-11-25 06:03:01+00:00,"You keep eating like that you gonna get fat
Me:I see you speak from experience
#ThanksGivingClapback",https://twitter.com/LRecoAireon/status/802029805654798337,['ThanksGivingClapback'],thanksgiving
876,2016-11-25 06:02:49+00:00,"Aunt: Why you let ur kids text at the table?

Me: How your man ""working late"" with no job? 

#thanksgivingclapback",https://twitter.com/LRecoAireon/status/802029757239992320,['thanksgivingclapback'],thanksgiving
877,2016-11-25 06:02:25+00:00,"aunt to my mom: your child's always on her phone.

me: your child's always on her knees.
#thanksgivingclapback",https://twitter.com/LRecoAireon/status/802029656857722880,['thanksgivingclapback'],thanksgiving
878,2016-11-25 06:02:13+00:00,"Cousin: you're already engaged? You're only 19
Me: You got two kids and your man still don't wanna marry you? #ThanksgivingClapback",https://twitter.com/LRecoAireon/status/802029603082510336,['ThanksgivingClapback'],thanksgiving
879,2016-11-25 06:01:56+00:00,"Aunt: You still aint got a job yet?😒

Me: You still livin off ya kids child support? 
#thanksgivingclapback",https://twitter.com/LRecoAireon/status/802029534597894144,['thanksgivingclapback'],thanksgiving
880,2016-11-25 06:01:44+00:00,"Mom's boyfriend: Stop acting childish around family.

Me:Stop acting like you're part of the family.

#thanksgivingclapback",https://twitter.com/LRecoAireon/status/802029481900683264,['thanksgivingclapback'],thanksgiving
881,2016-11-25 06:01:30+00:00,"Aunt: How's LA? You still calling yourself an actor? 

Me: Is your husband still calling himself ""Employed?"" 

#ThanksgivingClapback",https://twitter.com/LRecoAireon/status/802029424153505792,['ThanksgivingClapback'],thanksgiving
882,2016-11-25 06:01:14+00:00,"Aunt: ""still playing the clarinet huh? You know what I used to play"" 
Me: ""the victim?"" #thanksgivingclapback",https://twitter.com/LRecoAireon/status/802029359099842560,['thanksgivingclapback'],thanksgiving
883,2016-11-25 06:00:53+00:00,"Aunt: I always knew you was a little gay 
Me: did you always know your husband was too?
#thanksgivingclapback",https://twitter.com/LRecoAireon/status/802029271560527872,['thanksgivingclapback'],thanksgiving
884,2016-11-25 06:00:41+00:00,"Homophobic Uncle: I see you're still wearing makeup.
Me: I see you're on your third marriage... 

#thanksgivingclapback",https://twitter.com/LRecoAireon/status/802029219236679680,['thanksgivingclapback'],thanksgiving
885,2016-11-25 06:00:27+00:00,"Aunt: who did you vote for?
Me: Hillary
Aunt: she's a cheater and a liar 
Me: just like your husband
#thanksgivingclapback",https://twitter.com/LRecoAireon/status/802029160252047360,['thanksgivingclapback'],thanksgiving
886,2016-11-25 06:00:01+00:00,"""You gone keep actin like you're the only one eating?""
""You gone keep actin like your son is your nephew?""
 #thanksgivingclapback",https://twitter.com/LRecoAireon/status/802029051758014464,['thanksgivingclapback'],thanksgiving
887,2016-11-25 05:59:48+00:00,"""You can't have four Klondike bars.""
""But you can have four Bud Lights?""
#ThanksgivingClapBack",https://twitter.com/LRecoAireon/status/802028997563412480,['ThanksgivingClapBack'],thanksgiving
888,2016-11-25 05:59:22+00:00,"Aunt:isn't that your 3rd plate ?
Me:isn't that your 3rd husband ?#thanksgivingclapback",https://twitter.com/LRecoAireon/status/802028886120755200,['thanksgivingclapback'],thanksgiving
889,2016-11-25 05:58:56+00:00,"aunt:""how's that GPA lookin?""
me:""how's that credit score lookin?""
#Thanksgivingclapback",https://twitter.com/LRecoAireon/status/802028779849666560,['Thanksgivingclapback'],thanksgiving
890,2016-11-25 05:58:45+00:00,"Aunt/Nephew: What time are we going to eat?
Me: 2 pm
A/N: we're coming at 4, can you hold up?

Me: *hang up phone*

#ThanksGivingClapBack",https://twitter.com/LRecoAireon/status/802028732059828224,['ThanksGivingClapBack'],thanksgiving
891,2016-11-25 05:58:32+00:00,"""I ain't got time to be Black Friday shopping!""

""You Ain't got the money either...""

#ThanksgivingClapback",https://twitter.com/LRecoAireon/status/802028678989246464,['ThanksgivingClapback'],thanksgiving
892,2016-11-25 05:58:08+00:00,"Mark: I don't like coconut
Gma: What's wrong w you?
Me: I don't like it either
Gma: Well we know what's wrong w you. 
#ThanksgivingClapBack",https://twitter.com/LRecoAireon/status/802028578112057344,['ThanksgivingClapBack'],thanksgiving
893,2016-11-25 05:57:48+00:00,"Papa: You still aint got no meat on them bones!

ME: ""You still aint got no teeth in them gums...""
#ThanksgivingClapback",https://twitter.com/LRecoAireon/status/802028493160607744,['ThanksgivingClapback'],thanksgiving
894,2016-11-25 05:56:50+00:00,"dad: ""that's your 3rd plate?""
me: ""that's your 3rd divorce?""
#ThanksgivingClapBack",https://twitter.com/LRecoAireon/status/802028249442156544,['ThanksgivingClapBack'],thanksgiving
895,2016-11-25 05:56:39+00:00,"Them- ""You still living the single life huh?""

You- ""Ya husband still on that business trip? Huh"" 

#Thanksgivingclapback 🙌🏻",https://twitter.com/LRecoAireon/status/802028204848390144,['Thanksgivingclapback'],thanksgiving
896,2016-11-25 05:56:20+00:00,"Uncle: you like Atlanta more than you like NYC?

Me: You like your side chick more than your wife?
#ThanksGivingClapback",https://twitter.com/LRecoAireon/status/802028125018210304,['ThanksGivingClapback'],thanksgiving
897,2016-11-25 05:55:45+00:00,#november #2016 #thanksgiving #thanksgivingclapback #thanksgivingbreak #picoftheday #art… https://t.co/EjKC3efMLm,https://twitter.com/Leadbywebricots/status/802027976657223681,"['november', 'thanksgiving', 'thanksgivingclapback', 'thanksgivingbreak', 'picoftheday', 'art']",thanksgiving
898,2016-11-25 05:55:22+00:00,a #starwars #theforceawakens themed #thanksgivingclapback https://t.co/GaP7aORTUQ,https://twitter.com/kaludiasays/status/802027880595279872,"['starwars', 'theforceawakens', 'thanksgivingclapback']",thanksgiving
899,2016-11-25 05:54:49+00:00,"Uncle: When are you goign to start having some babies?

Me: When you start taking care of yours.
#Thanksgivingclapback",https://twitter.com/LRecoAireon/status/802027743894327296,['Thanksgivingclapback'],thanksgiving
900,2016-11-25 05:53:26+00:00,"Tia: why don't you get off your phone
 Me: why don't you ever bring anything to Thanksgiving 
#thanksgivingclapback",https://twitter.com/lessdanthree/status/802027394823356416,['thanksgivingclapback'],thanksgiving
901,2016-11-25 05:52:50+00:00,"Gma: Why do u want tattoos? The bible doesnt condone that

Me: It doesnt condone ur 2nd, 3rd, or 4th husband either

#ThanksgivingClapBack",https://twitter.com/LRecoAireon/status/802027242142302208,['ThanksgivingClapBack'],thanksgiving
902,2016-11-25 05:52:05+00:00,Guess you could say I had a pretty fun thanksgiving. | #thanksgiving #thanksgivingclapback… https://t.co/XNTNLdoEQh,https://twitter.com/Eggplant159/status/802027054527029248,"['thanksgiving', 'thanksgivingclapback']",thanksgiving
903,2016-11-25 05:51:11+00:00,Didn't see as many #ThanksgivingClapBack tweets as I would have liked to today.,https://twitter.com/sabkabob/status/802026828814749696,['ThanksgivingClapBack'],thanksgiving
904,2016-11-25 05:49:58+00:00,I was giving the  #thanksgivingclapback. Lol.,https://twitter.com/Keenny_v/status/802026523842646016,['thanksgivingclapback'],thanksgiving
905,2016-11-25 05:49:08+00:00,#ThanksgivingClapBack lol https://t.co/fb7gn7gcFF,https://twitter.com/THerrera00/status/802026312646979585,['ThanksgivingClapBack'],thanksgiving
906,2016-11-25 05:48:30+00:00,"Gma: Why do u want tattoos? The bible doesnt condone that

Me: It doesnt condone ur 2nd, 3rd, or 4th husband either

#ThanksgivingClapBack",https://twitter.com/raehasasword/status/802026151824728064,['ThanksgivingClapBack'],thanksgiving
907,2016-11-25 05:45:22+00:00,"""You didn't know ajo is garlic"" @xoaimeee_ ""at least I know how to cook"" 🙄 #thanksgivingclapback",https://twitter.com/Kryssia_v/status/802025363039748096,['thanksgivingclapback'],thanksgiving
908,2016-11-25 05:40:28+00:00,"Grandpa: So, how's your life been going?

Me: Fucking kill yourself
#Thanksgivingclapback https://t.co/io8r5BNe31",https://twitter.com/SwordofFlames/status/802024131742941184,['Thanksgivingclapback'],thanksgiving
909,2016-11-25 05:39:29+00:00,😂😂😂😂 #thanksgivingclapback #EveryBlackFamilyGotOneCrazyFamilyMember https://t.co/GSvG3v6qH7,https://twitter.com/Ladivakelx/status/802023882735681536,"['thanksgivingclapback', 'EveryBlackFamilyGotOneCrazyFamilyMember']",thanksgiving
910,2016-11-25 05:38:03+00:00,😂😂😂😂😂#thanksgivingclapback #EveryBlackFamilyGotOneCrazyFamilyMember https://t.co/M43IARcsJV,https://twitter.com/Ladivakelx/status/802023522168143872,"['thanksgivingclapback', 'EveryBlackFamilyGotOneCrazyFamilyMember']",thanksgiving
911,2016-11-25 05:37:22+00:00,Waiting for some new #ThanksgivingClapBack material.,https://twitter.com/MuzriahCurry/status/802023352927825920,['ThanksgivingClapBack'],thanksgiving
912,2016-11-25 05:36:37+00:00,#NoNames 🙄 #ThanksGivingClapBack 🙊☕☕☕☕☕☕☕☕ https://t.co/mejrB4JQx4,https://twitter.com/DarkWisdomWoman/status/802023162045022208,"['NoNames', 'ThanksGivingClapBack']",thanksgiving
913,2016-11-25 05:34:50+00:00,😂😂😂#thanksgivingclapback https://t.co/sukKoHYDZM,https://twitter.com/Ladivakelx/status/802022715062304772,['thanksgivingclapback'],thanksgiving
914,2016-11-25 05:32:16+00:00,🙊💁🏻 #ThanksgivingClapBack https://t.co/5FPnGZjrzh,https://twitter.com/RaeRae_luv/status/802022068778725377,['ThanksgivingClapBack'],thanksgiving
915,2016-11-25 05:32:05+00:00,"This conversation was from 2009

#thanksgivingclapback 🦃🦃🦃 #thanksgivingwithblackfamilies #thanksgivingwithmixedfam… https://t.co/2xQPCysG3w",https://twitter.com/CDB666/status/802022022922567680,"['thanksgivingclapback', 'thanksgivingwithblackfamilies', 'thanksgivingwithmixedfam']",thanksgiving
916,2016-11-25 05:31:59+00:00,"Uncle: you like Atlanta more than you like NYC?

Me: You like your side chick more than your wife?
#ThanksGivingClapback https://t.co/GmSgrB9oSK",https://twitter.com/DarkWisdomWoman/status/802021997895122944,['ThanksGivingClapback'],thanksgiving
917,2016-11-25 05:29:40+00:00,@c__per LMFAOOO #THANKSGIVINGCLAPBACK,https://twitter.com/beththorntonn/status/802021414463094784,['THANKSGIVINGCLAPBACK'],thanksgiving
918,2016-11-25 05:28:13+00:00,"Epic! 

RT @EricaNomnom: Aunt: isn't that your 3rd plate?
Me: isn't that your 3rd husband?
#thanksgivingclapback",https://twitter.com/ShawnMarieH/status/802021046945718272,['thanksgivingclapback'],thanksgiving
919,2016-11-25 05:22:11+00:00,@marandatrinidad #ThanksGivingClapBack,https://twitter.com/Elskyee/status/802019529333227520,['ThanksGivingClapBack'],thanksgiving
920,2016-11-25 05:13:58+00:00,Happy Thanksgiving #Socalweather #thanksgivingclapback #thankful #blessed https://t.co/xEFCC9qId9,https://twitter.com/hektor_jameson/status/802017463877537792,"['Socalweather', 'thanksgivingclapback', 'thankful', 'blessed']",thanksgiving
921,2016-11-25 05:13:33+00:00,"Stepdad: why are you acting like a child?
Me: why are you acting like a part of my family?
#thanksgivingclapback https://t.co/V3BegQx81G",https://twitter.com/iamgabe8/status/802017357900169216,['thanksgivingclapback'],thanksgiving
922,2016-11-25 05:07:56+00:00,"Cousin: where are your friends at?
Me: where is your dad at? #ThanksgivingClapback",https://twitter.com/paytonlevi3/status/802015945535475712,['ThanksgivingClapback'],thanksgiving
923,2016-11-25 05:07:47+00:00,My sisters ex boyfriend told me he didn't love me anymore so I told him to go choke #thanksgivingclapback,https://twitter.com/pllstheories/status/802015907128152064,['thanksgivingclapback'],thanksgiving
924,2016-11-25 05:05:24+00:00,#ThanksgivingClapback 😭 https://t.co/P9xFwPC4sm,https://twitter.com/JAMES_NiggaX/status/802015306721988608,['ThanksgivingClapback'],thanksgiving
925,2016-11-25 05:04:07+00:00,This has to be the funniest thread ever established #ThanksgivingClapback 😂,https://twitter.com/Samirsway/status/802014983785582592,['ThanksgivingClapback'],thanksgiving
926,2016-11-25 05:03:37+00:00,#thanksgivingclapback,https://twitter.com/thisoldnow/status/802014859659505664,['thanksgivingclapback'],thanksgiving
927,2016-11-25 04:54:21+00:00,@LuzrBoyTy @MalikWkxk #ThanksgivingClapBack,https://twitter.com/Sir_Psycho74/status/802012526603108353,['ThanksgivingClapBack'],thanksgiving
928,2016-11-25 04:49:28+00:00,"Aunt: you spend too much time on ifunny, get off ur phone!
Me: you spend too much time on welfare, get off ur ass.
#ThanksgivingClapback",https://twitter.com/devi_gillespie/status/802011295486771200,['ThanksgivingClapback'],thanksgiving
929,2016-11-25 04:46:16+00:00,"Me: Damn you got 3 rolls
Hayden: I only got two
Me: I'm talking about your neck
#ThanksgivingClapBack 👏🏾👽💀🗿👌🏾👅👊🏾👀👴🏼🐜🦃🐲🌝⛄️🚀💵",https://twitter.com/jsestak95/status/802010492285976577,['ThanksgivingClapBack'],thanksgiving
930,2016-11-25 04:44:49+00:00,"Granny: My you've gotten husky
Me: *looks at her new husband* And you've gotten desperate.

#thanksgivingclapback https://t.co/jzLujRDW4h",https://twitter.com/desidee77/status/802010127574401024,['thanksgivingclapback'],thanksgiving
931,2016-11-25 04:44:03+00:00,Best part of Thanksgiving is the #ThanksgivingClapback posts 💀💀💀💀💀💀💀💀💀💀💀,https://twitter.com/ItsDJDavy/status/802009935819194370,['ThanksgivingClapback'],thanksgiving
932,2016-11-25 04:42:14+00:00,"""You still workin' at that warehouse huh?""

""You still workin' for Darnell huh?""
#ThanksgivingClapBack https://t.co/pUg0a8rfEk",https://twitter.com/marcus_caryoun/status/802009477264179200,['ThanksgivingClapBack'],thanksgiving
933,2016-11-25 04:42:13+00:00,"🦃👏🦃👏🦃👏
#thanksgivingclapback https://t.co/mwmz7svXCV",https://twitter.com/Contrvbvnd/status/802009474080731136,['thanksgivingclapback'],thanksgiving
934,2016-11-25 04:40:13+00:00,#thanksgivingclapback https://t.co/LC9m1yiCqp,https://twitter.com/LLSEEINGiPhone/status/802008970965749760,['thanksgivingclapback'],thanksgiving
935,2016-11-25 04:38:17+00:00,#ThanksgivingClapBack https://t.co/Etl99Oksdc,https://twitter.com/Is4iahTheGreat/status/802008481884737541,['ThanksgivingClapBack'],thanksgiving
936,2016-11-25 04:37:15+00:00,#thanksgivingclapback https://t.co/dVwJjiOgHY,https://twitter.com/LLSEEINGiPhone/status/802008223662411776,['thanksgivingclapback'],thanksgiving
937,2016-11-25 04:35:09+00:00,"#ThanksgivingClapback
Uncle: *shouts* this is supposed to be a family day
Aunt: I see you raising your voice but you ain't raising your kids https://t.co/m8cM0xs9zZ",https://twitter.com/mbotelho215/status/802007695612084224,['ThanksgivingClapback'],thanksgiving
938,2016-11-25 04:32:38+00:00,Happy Thanksgiving!  #thanksgivingclapback https://t.co/bukBPrsA5c,https://twitter.com/Steven_Jonas20/status/802007059277479936,['thanksgivingclapback'],thanksgiving
939,2016-11-25 04:27:20+00:00,"Aunt- that married guy is a hunk 

Me- Instead of running after married men you should be running on a treadmill. #Thanksgivingclapback",https://twitter.com/VictoriaMcGinty/status/802005728793923584,['Thanksgivingclapback'],thanksgiving
940,2016-11-25 04:27:18+00:00,"""You shouldn't eat that much, you'll start getting a belly""
""You should've listened to your own advice years ago""
#ThanksgivingClapback",https://twitter.com/kmaldonado19/status/802005717175521280,['ThanksgivingClapback'],thanksgiving
941,2016-11-25 04:25:41+00:00,silakan baca-baca #thanksgivingclapback,https://twitter.com/arfansahrul/status/802005312261660673,['thanksgivingclapback'],thanksgiving
942,2016-11-25 04:22:59+00:00,#ThanksGivingClapBack https://t.co/ysNreQR4zf,https://twitter.com/Blanco_arelyy/status/802004633405136896,['ThanksGivingClapBack'],thanksgiving
943,2016-11-25 04:21:39+00:00,#ThanksgivingClapback https://t.co/ZtUkAlay09,https://twitter.com/willaboss/status/802004297009561600,['ThanksgivingClapback'],thanksgiving
944,2016-11-25 04:21:25+00:00,#thanksgivingclapback https://t.co/fia8arfen0,https://twitter.com/NLPKaienShiba/status/802004237597233152,['thanksgivingclapback'],thanksgiving
945,2016-11-25 04:21:13+00:00,#thanksgivingclapback,https://twitter.com/lindseywilcox14/status/802004185742970880,['thanksgivingclapback'],thanksgiving
946,2016-11-25 04:20:53+00:00,"""I wonder if Burritoville is open-""
""They're not. I already checked.""
#thanksgivingclapback",https://twitter.com/dankstrom/status/802004105069809664,['thanksgivingclapback'],thanksgiving
947,2016-11-25 04:19:37+00:00,Favorite hashtag of the year 😌💀😂 #ThanksgivingClapback,https://twitter.com/sidmedjo/status/802003783706353666,['ThanksgivingClapback'],thanksgiving
948,2016-11-25 04:19:33+00:00,"""Get out my damn face"" 
""Get out my damn house""
#thanksgivingClapBack",https://twitter.com/itshunterboii/status/802003768019664901,['thanksgivingClapBack'],thanksgiving
949,2016-11-25 04:18:04+00:00,"Sister: I prayed before I voted and God told me to vote for Trump

Me: It probably wasn't God talking 

#ThanksGivingClapBack",https://twitter.com/ZacmanZZ/status/802003393690693632,['ThanksGivingClapBack'],thanksgiving
950,2016-11-25 04:17:32+00:00,@hayley_minogue But your parents didn't... #thanksgivingclapback https://t.co/zktKZQ5Tar,https://twitter.com/AaronFlener/status/802003261440069633,['thanksgivingclapback'],thanksgiving
951,2016-11-25 04:17:01+00:00,#ThanksGivingClapBack https://t.co/H1pBRjt0Kk,https://twitter.com/absss___/status/802003129915113472,['ThanksGivingClapBack'],thanksgiving
952,2016-11-25 04:15:49+00:00,"Papa: You still aint got no meat on them bones!

""You still aint got no teeth in them gums...""

#ThanksgivingClapback https://t.co/hRQff3FNuz",https://twitter.com/marco_james_/status/802002829795794944,['ThanksgivingClapback'],thanksgiving
953,2016-11-25 04:14:44+00:00,"Mark: I don't like coconut
Gma: What's wrong w you?
Me: I don't like it either
Gma: Well we know what's wrong w you. 
#ThanksgivingClapBack",https://twitter.com/kywieduwilt/status/802002555601620993,['ThanksgivingClapBack'],thanksgiving
954,2016-11-25 04:14:35+00:00,Happy Thanksgiving. #roastmechallenge #thanksgiving #thanksgivingclapback… https://t.co/NgIGRwuD2w,https://twitter.com/BrandonKeeks/status/802002517341171712,"['roastmechallenge', 'thanksgiving', 'thanksgivingclapback']",thanksgiving
955,2016-11-25 04:12:02+00:00,#THANKSGIVINGCLAPBACK https://t.co/wHFX3kOlOk,https://twitter.com/ausfredo/status/802001875008712704,['THANKSGIVINGCLAPBACK'],thanksgiving
956,2016-11-25 04:11:22+00:00,Thanksgiving 2016 &lt;&lt;&lt; Thanksgiving 2015 solely due to the lack of #ThanksgivingClapBack memes this year,https://twitter.com/maxkolarich/status/802001708188598272,['ThanksgivingClapBack'],thanksgiving
957,2016-11-25 04:10:22+00:00,"What You're Thankful For Today, You Disrespect During The Other 364 Days Out Of The Year. #AightDen #Thanksgiving2016 #ThanksgivingClapBack",https://twitter.com/SheaFresh9/status/802001458296213504,"['AightDen', 'Thanksgiving2016', 'ThanksgivingClapBack']",thanksgiving
958,2016-11-25 04:09:44+00:00,"Aunt: So how are your grades lookin'?
Me: Just like your edges. Rough, struggling, but they're still holding on. 

#thanksgivingclapback https://t.co/BU5UrTc3RQ",https://twitter.com/itslowkeyjuliee/status/802001295708033024,['thanksgivingclapback'],thanksgiving
959,2016-11-25 04:05:29+00:00,"Another One...#faithnochaser 
.
.
.
.
.
.
#thanksgiving #thanksgivingclapback #anotherone #moma… https://t.co/xxksFGAcHU",https://twitter.com/Iamcoachd_/status/802000228761145344,"['faithnochaser', 'thanksgiving', 'thanksgivingclapback', 'anotherone', 'moma']",thanksgiving
960,2016-11-25 04:04:54+00:00,@AnthonyQuiroz #ThanksgivingClapback,https://twitter.com/ColinYovng/status/802000079364059136,['ThanksgivingClapback'],thanksgiving
961,2016-11-25 04:04:13+00:00,#thanksgiving #thanksgivingclapback #thanksgivingplate #gobblegobble #nomnom https://t.co/Z7O2tRn7al,https://twitter.com/_b_r_3_n_t_/status/801999907653488640,"['thanksgiving', 'thanksgivingclapback', 'thanksgivingplate', 'gobblegobble', 'nomnom']",thanksgiving
962,2016-11-25 04:03:49+00:00,@MacyBeth_ @andgarcia23 #thanksgivingclapback,https://twitter.com/BA_Ortiz94/status/801999809515233281,['thanksgivingclapback'],thanksgiving
963,2016-11-25 04:03:43+00:00,Thanksgiving is my favorite holiday anyways but #thanksgivingclapback has taken it to a whole new level,https://twitter.com/juleskelley/status/801999782222921728,['thanksgivingclapback'],thanksgiving
964,2016-11-25 04:01:04+00:00,"""I always make my dressing from scratch... I just use a little Jiffy and Stove Top to stretch it out"" #ThanksgivingClapBack https://t.co/OEOSEYe5jp",https://twitter.com/SerialLatherial/status/801999117572448256,['ThanksgivingClapBack'],thanksgiving
965,2016-11-25 04:00:15+00:00,"""I ain't got time to be Black Friday shopping!""

""You Ain't got the money either...""

#ThanksgivingClapback https://t.co/hAu3kFYdO3",https://twitter.com/marco_james_/status/801998912877973505,['ThanksgivingClapback'],thanksgiving
966,2016-11-25 03:56:37+00:00,"Aunt: These yams too sweet!

Mom: Maybe if yours were ya husband woulda stayed

 #ThanksgivingClapback https://t.co/0s7MyL7pVb",https://twitter.com/marco_james_/status/801997997408219136,['ThanksgivingClapback'],thanksgiving
967,2016-11-25 03:54:17+00:00,"aunt:""how's that GPA lookin?""
me:""how's that credit score lookin?""
#Thanksgivingclapback https://t.co/jffkPGkf3P",https://twitter.com/angel_icaaa_/status/801997408473321472,['Thanksgivingclapback'],thanksgiving
968,2016-11-25 03:52:35+00:00,Love holiday twitter posts #thanksgivingclapback,https://twitter.com/HeatherChester_/status/801996982365650944,['thanksgivingclapback'],thanksgiving
969,2016-11-25 03:51:42+00:00,😂 I would pay seriously money to see this #thanksgivingclapback and the results of it https://t.co/dfa5ZZPfLc,https://twitter.com/AdamPNewman89/status/801996758914101249,['thanksgivingclapback'],thanksgiving
970,2016-11-25 03:51:35+00:00,Post #thanksgivingclapback drinking a cup of #detoxtea and working on my book and web page… https://t.co/wRMablYmUq,https://twitter.com/blessedlifeinc/status/801996728429846529,"['thanksgivingclapback', 'detoxtea']",thanksgiving
971,2016-11-25 03:49:42+00:00,"Grandma: ""You're a lady, you have to say 'excuse me' when you burp""

Me: ""Why should being a lady define my manners?""

#ThanksgivingClapBack",https://twitter.com/sewerslidecombo/status/801996257615114240,['ThanksgivingClapBack'],thanksgiving
972,2016-11-25 03:49:27+00:00,"#ThanksgivingClapback 👏👏👏👏

Walang Thanksgiving sa Pinas pero magagamit ko to sa Pasko CHAROT HAHAHAHAHAHAHAHAHA",https://twitter.com/hazzminaaa/status/801996191613341698,['ThanksgivingClapback'],thanksgiving
973,2016-11-25 03:46:30+00:00,I am CRYING reading some of these #thanksgivingclapback,https://twitter.com/LukePabst/status/801995450316361728,['thanksgivingclapback'],thanksgiving
974,2016-11-25 03:45:00+00:00,The itis is the truest #ThanksgivingClapback there is. #Thanksgiving https://t.co/d7d93TQBpN,https://twitter.com/OmarJimenez/status/801995072749309957,"['ThanksgivingClapback', 'Thanksgiving']",thanksgiving
975,2016-11-25 03:44:41+00:00,melhor hashtag: pode entrar #ThanksGivingClapBack,https://twitter.com/sharleixxx/status/801994994496270336,['ThanksGivingClapBack'],thanksgiving
976,2016-11-25 03:44:13+00:00,Tried making a joke with my mom and #thanksgivingclapback 🙃 https://t.co/9jfsc8rgyy,https://twitter.com/ashburk/status/801994874371248129,['thanksgivingclapback'],thanksgiving
977,2016-11-25 03:41:06+00:00,my friend was added to a random family group chat on accident and he replied with this... #ThanksgivingClapback https://t.co/Vl092QVG61,https://twitter.com/rubeans_/status/801994093907701760,['ThanksgivingClapback'],thanksgiving
978,2016-11-25 03:41:06+00:00,#Thanksgivingclapback ffs 😂,https://twitter.com/Frodeena_Jr/status/801994091567476736,['Thanksgivingclapback'],thanksgiving
979,2016-11-25 03:40:28+00:00,#ThanksgivingClapback tweets got me so weak 😭😭,https://twitter.com/TNDO_BD/status/801993932745965569,['ThanksgivingClapback'],thanksgiving
980,2016-11-25 03:38:59+00:00,"Trish: This casserole was my mom's recipe.

Me: No wonder your dad left.

#ThanksgivingClapback",https://twitter.com/deluxeconvict/status/801993560761376768,['ThanksgivingClapback'],thanksgiving
981,2016-11-25 03:37:14+00:00,don't blame the holidays you were fat in august 👏🏽#thanksgivingclapback,https://twitter.com/dreisthe_dopest/status/801993120443269120,['thanksgivingclapback'],thanksgiving
982,2016-11-25 03:34:37+00:00,"A: can't get mad tht we ate w/o you cus u drive slow 
Me: @ least I can drive considering ur a grown 30 y/o w/ a DUI #ThanksgivingClapback",https://twitter.com/93til_erc/status/801992461279117312,['ThanksgivingClapback'],thanksgiving
983,2016-11-25 03:34:37+00:00,#thanksgivingclapback 👏🏻👏🏻😂😂,https://twitter.com/meckomecky/status/801992460427636736,['thanksgivingclapback'],thanksgiving
984,2016-11-25 03:34:09+00:00,I had to post one 😂 #thanksgivingclapback https://t.co/paiJfShfDQ,https://twitter.com/Blair_Simone247/status/801992342358073344,['thanksgivingclapback'],thanksgiving
985,2016-11-25 03:32:40+00:00,"Mom:*makes joke*
Me: mom stop you can't make jokes
Mom: then what do you call this?*pulls out my birth certificate*
#Thanksgivingclapback https://t.co/HMC4YPv26F",https://twitter.com/pogo2251/status/801991968490393602,['Thanksgivingclapback'],thanksgiving
986,2016-11-25 03:32:26+00:00,#thanksgivingwithblackfamilies #holidays #blacktwitter #thanksgivingclapback https://t.co/wYY96AeN5P,https://twitter.com/jirakong/status/801991909933776896,"['thanksgivingwithblackfamilies', 'holidays', 'blacktwitter', 'thanksgivingclapback']",thanksgiving
987,2016-11-25 03:32:23+00:00,I had to post one 😂 #thanksgivingclapback https://t.co/iYPbOeoN99,https://twitter.com/Blair_Simone247/status/801991898768568321,['thanksgivingclapback'],thanksgiving
988,2016-11-25 03:31:55+00:00,"Sis: ""Did you ever find a job""???
Bro: ""Has Jamal father returned from the store with those packs of cigarettes""??? #ThanksgivingClapBack https://t.co/D8gy7LzgH5",https://twitter.com/SerialLatherial/status/801991781990612993,['ThanksgivingClapBack'],thanksgiving
989,2016-11-25 03:31:23+00:00,#thanksgivingclapback #blacktwitter #holidays #thanksgivingwithblackfamilies https://t.co/yQkxY6YMKj,https://twitter.com/jirakong/status/801991647550701568,"['thanksgivingclapback', 'blacktwitter', 'holidays', 'thanksgivingwithblackfamilies']",thanksgiving
990,2016-11-25 03:30:27+00:00,#blacktwitter #holidays #holidays #thanksgivingclapback https://t.co/KpUutOzPL1,https://twitter.com/jirakong/status/801991413131083776,"['blacktwitter', 'holidays', 'holidays', 'thanksgivingclapback']",thanksgiving
991,2016-11-25 03:30:11+00:00,Thanksgiving | Guys vs Girls - #thanksgivingfeast #thanksgivingdinner #thanksgivingclapback… https://t.co/H6jP7gXjy4,https://twitter.com/_Little_Tito_/status/801991346500304896,"['thanksgivingfeast', 'thanksgivingdinner', 'thanksgivingclapback']",thanksgiving
992,2016-11-25 03:29:41+00:00,#ThanksgivingClapback #MurdaMa$e https://t.co/DUXlxkin8i,https://twitter.com/TheOnlySmalls/status/801991216753614848,"['ThanksgivingClapback', 'MurdaMa']",thanksgiving
